Tilda UID;Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;Price Old;Editions;Modifications;External ID;Parent UID;Characteristics:Модель;Characteristics:Операционная система;Characteristics:Материал корпуса;Characteristics:Количество SIM-карт;Characteristics:Тип экрана;Characteristics:Диагональ;Characteristics:Размер изображения;Characteristics:Число пикселей на дюйм (PPI);Characteristics:Соотношение сторон;Characteristics:Тыловая камера;Characteristics:Тип корпуса;Characteristics:Тип дисплея;Characteristics:Яркость;Characteristics:Звук;Characteristics:Макс. время работы;Characteristics:Класс водонепроницаемости;Characteristics:Материал ремешка;Characteristics:Вид;Characteristics:Тип;Characteristics:Количество микрофонов;Characteristics:Вес наушника;Characteristics:Голосовой набор;Characteristics:Ответить/закончить разговор;Characteristics:Время работы;Characteristics:Материал;Characteristics:Активное шумоподавление;Characteristics:Особенности;Characteristics:Комплект поставки;Characteristics:Спецификации;Characteristics:Системные требования;Characteristics:Процессор;Characteristics:Экран;Characteristics:Разрешение;Characteristics:Число пикселей на дюйм;Characteristics:Bluetooth;Characteristics:Встроенные динамики;Characteristics:Технология дисплея;Characteristics:Количество ядер;Characteristics:Объем видеопамяти;Characteristics:Количество Thunderbolt 3 (USB-C);Characteristics:Мощность;Characteristics:Количество режимов;Characteristics:Подробная комплектация;Characteristics:Максимальное разрешение;Characteristics:Тип процессора;Characteristics:Частота процессора;Characteristics:Дополнительная информация;Characteristics:Размер ремешка;Characteristics:Длина;Characteristics:Дисплей;Characteristics:Видеокарта;Characteristics:SIM-карта;Characteristics:SIM-карты;Characteristics:SIM-карт;Characteristics:Емкость аккумулятора;Characteristics:Тип уборки;Characteristics:Тип пылесборника;Characteristics:Объем пылесборника;Characteristics:Тип питания;Characteristics:Емкость аккумулятора в комплекте;Characteristics:Время работы от аккумулятора;Characteristics:Время зарядки аккумулятора;Characteristics:Потребляемая мощность;Characteristics:Мощность всасывания;Characteristics:Насадки в комплекте;Characteristics:Уровень шума;Characteristics:Фильтр тонкой очистки;Characteristics:Насадки;Characteristics:Минимальная частота;Characteristics:Максимальная частота;Characteristics:Суммарная мощность;Characteristics:Диаметр ВЧ-динамика;Characteristics:Количество полос АС;Characteristics:Беспроводные подключение;Characteristics:Питание;Characteristics:Стереосистема;Characteristics:Беспроводные подключения;Characteristics:Сабвуфер;Characteristics:Количество динамиков;Characteristics:ОС;Characteristics:Совместимость с ОС;Characteristics:Форма корпуса часов;Characteristics:Размер корпуса;Characteristics:Тип устройства;Characteristics:Тип акустического оформления;Characteristics:Тип крепления;Characteristics:Система активного шумоподавления;Characteristics:Тип подключения;Characteristics:Чувствительность;Characteristics:Минимальная воспроизводимая частота;Characteristics:Максимальная воспроизводимая частота;Characteristics:Размер;Characteristics:Оперативная память (RAM);Characteristics:Разрешение видеосъемки;Characteristics:Основная камера МПикс;Characteristics:Частота обновления;Characteristics:Полет;Characteristics:Камера;Characteristics:Функции;Characteristics:Управление;Characteristics:Навигационная система;Characteristics:Поддерживаемые ОС;Characteristics:Датчики;Characteristics:Видео;Characteristics:Основная камера;Characteristics:Разъем;Weight;Length;Width;Height
607039657781;;;;;Xiaomi 12Х, 8/128, Фиолетовый- Фиолетовый- 128-;;;;0;123;;"Цвет:Фиолетовый #dab3db;Объем памяти:128";;IY2TJsJvNF7mzDMNsPbM;794073441531;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
452073162621;;;;Xiaomi;Xiaomi 12Х, 8/128, Голубой;;;https://static.tildacdn.com/stor6664-3237-4536-a462-646532623535/60471673.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;ZUhjvke3ERDngF7pelVh;;Xiaomi 12Х;Android;Алюминий/Стекло;2;2400x1080 (Full HD, AMOLED);6.28 дюйм;2340x1080;419;;50 Мп+13 Мп+5 Мп;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;176;70;152;8
562694230561;;;;;Xiaomi 12Х, 8/128, Голубой- Голубой- 128-;;;;0;123;;"Цвет:Голубой #8cc7db;Объем памяти:128";;LT7fyyF7xMTYlIEZJcVh;452073162621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
897957957191;;;;Xiaomi;Xiaomi 12Х, 8/256, Голубой;;;https://static.tildacdn.com/stor6664-3237-4536-a462-646532623535/60471673.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;RZmTT1Fed6Um8xeRtoV2;;Xiaomi 12Х;Android;Алюминий/Стекло;2;2400x1080 (Full HD, AMOLED);6.28 дюйм;2340x1080;419;;50 Мп+13 Мп+5 Мп;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;176;70;152;8
370149131751;;;;;Xiaomi 12Х, 8/256, Голубой- Голубой- 256-;;;;0;123;;"Цвет:Голубой #8cc7db;Объем памяти:256";;S4zZu52Nd7udIh6xdNvn;897957957191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
948947894231;;;;Xiaomi;Xiaomi 12Х, 8/256, Фиолетовый;;;https://static.tildacdn.com/stor6331-6436-4663-a561-646432366337/47751784.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;2uizZZyU3S1aHoblhh3e;;Xiaomi 12Х;Android;Алюминий/Стекло;2;2400x1080 (Full HD, AMOLED);6.28 дюйм;2340x1080;419;;50 Мп+13 Мп+5 Мп;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;176;70;152;8
931203421101;;;;;Xiaomi 12Х, 8/256, Фиолетовый- Фиолетовый- 256-;;;;0;123;;"Цвет:Фиолетовый #dab3db;Объем памяти:256";;2LZuB6ZXGbniRujGOVPY;948947894231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
984322242881;;;;Xiaomi;Xiaomi 12T, 8/128, Черный;;;https://static.tildacdn.com/stor3863-3639-4134-a664-306562653631/98746211.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;gIevIZFUuZi9O75fFzyU;;Xiaomi 12Т;Android;Стекло.пластик;2;2712x1220 (2K QHD, AMOLED);6.67 дюйм;;446;;108 Мп+8 Мп+2 Мп;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;202;76;163;8
751597590311;;;;;Xiaomi 12T, 8/128, Черный- Черный- 128-;;;;0;123;;"Цвет:Черный #000000;Объем памяти:128";;HzbgXkrh6vTX0ZExHOT7;984322242881;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
948784135281;;;;Xiaomi;Xiaomi 12T, 8/128, Синий;;;https://static.tildacdn.com/stor6436-3163-4636-a134-666233313733/49834446.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;bafMsIT4cREkp2NkfOx1;;Xiaomi 12Т;Android;Стекло.пластик;2;2712x1220 (2K QHD, AMOLED);6.67 дюйм;;446;;108 Мп+8 Мп+2 Мп;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;202;76;163;8
903330508401;;;;;Xiaomi 12T, 8/128, Синий- Синий- 128-;;;;0;123;;"Цвет:Синий #033357;Объем памяти:128";;93tI6DTu0l0VPLTsHYaC;948784135281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
333917689641;;;;Xiaomi;Xiaomi 12T, 8/128, Серебристый;;;https://static.tildacdn.com/stor6230-6364-4433-a464-346139623363/44420086.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;GgAJ6OIzlF5loBuM9BC0;;Xiaomi 12Т;Android;Стекло.пластик;2;2712x1220 (2K QHD, AMOLED);6.67 дюйм;;446;;108 Мп+8 Мп+2 Мп;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;202;76;163;8
813666900341;;;;;Xiaomi 12T, 8/128, Серебристый- Серебристый- 128-;;;;0;123;;"Цвет:Серебристый #dedede;Объем памяти:128";;VxLJyV4O8nF35GKxBkHG;333917689641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
595219997751;;;;Xiaomi;Xiaomi 12T, 8/256, Синий;;;https://static.tildacdn.com/stor6436-3163-4636-a134-666233313733/49834446.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;JS9Lo77YEv6yhRH4NyXz;;Xiaomi 12Т;Android;Стекло.пластик;2;2712x1220 (2K QHD, AMOLED);6.67 дюйм;;446;;108 Мп+8 Мп+2 Мп;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;202;76;163;8
845666542011;;;;;Xiaomi 12T, 8/256, Синий- Синий- 256-;;;;0;122;;"Цвет:Синий #033357;Объем памяти:256";;l6PzsJyaVX2E0d9Yodx2;595219997751;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
696852664831;;;;Xiaomi;Xiaomi 12T, 8/256, Серебристый;;;https://static.tildacdn.com/stor6230-6364-4433-a464-346139623363/44420086.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;yGmISFGKkuAjtHiZ5aI7;;Xiaomi 12Т;Android;Стекло.пластик;2;2712x1220 (2K QHD, AMOLED);6.67 дюйм;;446;;108 Мп+8 Мп+2 Мп;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;202;76;163;8
558117106601;;;;;Xiaomi 12T, 8/256, Серебристый- Серебристый- 256-;;;;0;121;;"Цвет:Серебристый #dedede;Объем памяти:256";;OP3SRk4FDK6GvzPHJSDY;696852664831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
276163436311;;;;RedMi;Redmi Pad, 4/128, Серебристый;;;https://static.tildacdn.com/stor6365-3264-4161-a430-383638646661/96384837.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;BImVSpt3Vni5FX29Bryh;;Redmi Pad;Android;Металл;;2000x1200 (TFT IPS);10.61 дюйм;;220;;8 Мп;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;445;158;250;7
348159401881;;;;;Redmi Pad, 4/128, Серебристый- Серебристый- 128-;;;;0;123;;"Цвет:Серебристый #dedede;Объем памяти:128";;eclUXsan1Vc2ravhastX;276163436311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
116444279771;;;;RedMi;Redmi Pad, 4/128, Зеленый;;;https://static.tildacdn.com/stor3237-3138-4035-b666-376136643736/80018847.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;9as9RmtJEfZlDPDOMMKr;;Redmi Pad;Android;Металл;;2000x1200 (TFT IPS);10.61 дюйм;;220;;8 Мп;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;445;158;250;7
312390682641;;;;;Redmi Pad, 4/128, Зеленый- Зеленый- 128-;;;;0;123;;"Цвет:Зеленый #0d3d04;Объем памяти:128";;y93DDCtG03eyAa71x6XY;116444279771;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
586350246991;;;;RedMi;Redmi Pad, 6/128, Серый;;;https://static.tildacdn.com/stor6138-3432-4236-a538-646335653466/97143920.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;YNtCvozNnsu8uOHUs9T6;;Redmi Pad;Android;Металл;;2000x1200 (TFT IPS);10.61 дюйм;;220;;8 Мп;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;445;158;250;7
335343646131;;;;;Redmi Pad, 6/128, Серый- Серый- 128-;;;;0;123;;"Цвет:Серый #8f8f8f;Объем памяти:128";;BRlgz9XDv7DseaLrlHR0;586350246991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
399959883961;;;;RedMi;Redmi Note 10 Pro, 8/256, Серый;;;https://static.tildacdn.com/stor3636-6666-4238-a534-313238386431/66291989.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;6azOtnmjyBxpAlV8Gyug;;Redmi Note 10 Pro;Android;Стекло/Пластик;;2400x1080 (Full HD, AMOLED);6.67 дюйм;;395;;108Мп+8Мп+5Мп+2Мп;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;445;158;250;7
683820242071;;;;;Redmi Note 10 Pro, 8/256, Серый- Серый- 256-;;;;0;123;;"Цвет:Серый #8f8f8f;Объем памяти:256";;9YeR1vExYJmdTUMDhlim;399959883961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
539628241411;;;;RedMi;Redmi Note 10 Pro, 8/256, Зеленый;;;https://static.tildacdn.com/stor3431-3933-4830-a464-643464376137/41159880.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;3PuyUk4YDjvtPp7ahLHx;;Redmi Note 10 Pro;Android;Стекло/Пластик;;2400x1080 (Full HD, AMOLED);6.67 дюйм;;395;;108Мп+8Мп+5Мп+2Мп;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;445;158;250;7
302391926241;;;;;Redmi Note 10 Pro, 8/256, Зеленый- Зеленый- 256-;;;;0;123;;"Цвет:Зеленый #0d3d04;Объем памяти:256";;MaArGPGOKAoME4mIJ81n;539628241411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
204097839401;;;;RedMi;Redmi Note 11R, 6/128, Черный;;;https://static.tildacdn.com/stor3062-3466-4636-b161-336663643065/43132569.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;mMYpLM2IstTYT6g6Vl7u;;Redmi Note 11R;Android;Пластик;;2400x1080 (IPS LSD);6.58 дюйм;;401;;13 Мп+2 Мп;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;201;76;164;9
432860485821;;;;;Redmi Note 11R, 6/128, Черный- Черный- 128-;;;;0;123;;"Цвет:Черный #000000;Объем памяти:128";;JkNTSOIEMGEFbK92iMCJ;204097839401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
982321381381;;;;RedMi;Redmi Note 11R, 6/128, Синий;;;https://static.tildacdn.com/stor6166-3664-4566-b439-356131633733/67590166.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;D7Ltvag6RJ9fNz4oshsG;;Redmi Note 11R;Android;Пластик;;2400x1080 (IPS LSD);6.58 дюйм;;401;;13 Мп+2 Мп;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;201;76;164;9
653763978291;;;;;Redmi Note 11R, 6/128, Синий- Синий- 128-;;;;0;123;;"Цвет:Синий #033357;Объем памяти:128";;hsvkIyG0Ivb2Ja4iE5D3;982321381381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
952731993031;;;;RedMi;Redmi Note 11R, 6/128, Серебристый;;;https://static.tildacdn.com/stor3365-3239-4033-a336-313939383136/14396720.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;5vXe3ZtM3V0ZAZVjZxu3;;Redmi Note 11R;Android;Пластик;;2400x1080 (IPS LSD);6.58 дюйм;;401;;13 Мп+2 Мп;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;201;76;164;9
882201833331;;;;;Redmi Note 11R, 6/128, Серебристый- Серебристый- 128-;;;;0;123;;"Цвет:Серебристый #dedede;Объем памяти:128";;gjE5GyUP2Jd6XSUBjDDt;952731993031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
706429279291;;;;RedMi;Redmi Note 11 Pro, 8/128, Серый;;;https://static.tildacdn.com/stor3230-6364-4633-b031-343538633963/24092707.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;gARdEEX84TV7S5KasZti;;Redmi Note 11 Pro;Android;Стекло/Пластик;;2400x1080 (Full HD+, AMOLED);6.67 дюйм;;395;;108 Мп+8 Мп+2 Мп+2 Мп;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;202;76;164;8
464587702981;;;;;Redmi Note 11 Pro, 8/128, Серый- Серый- 128-;;;;0;123;;"Цвет:Серый #8f8f8f;Объем памяти:128";;6cEdFiIvAjI4SlcNuBZK;706429279291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
405304801091;;;;RedMi;Redmi Note 11 Pro, 8/128, Голубой;;;https://static.tildacdn.com/stor3130-6463-4235-a338-393466656561/82529452.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;YGyA2cALOvAkZrVAeE0d;;Redmi Note 11 Pro;Android;Стекло/Пластик;;2400x1080 (Full HD+, AMOLED);6.67 дюйм;;395;;108 Мп+8 Мп+2 Мп+2 Мп;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;202;76;164;8
196857147511;;;;;Redmi Note 11 Pro, 8/128, Голубой- Голубой- 128-;;;;0;123;;"Цвет:Голубой #8cc7db;Объем памяти:128";;SkUuMvhSU8kxN2pbrxe5;405304801091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
176677293541;;;;RedMi;Redmi Note 11 Pro Plus, 8/256, Голубой;;;https://static.tildacdn.com/stor3339-6466-4562-b166-323765343534/20804216.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;y2gsbFCrY3aVZkcoIhxh;;Redmi Note 11 Pro Plus;Android;Стекло/Пластик;;2400x1080 (Full HD, AMOLED);6.67 дюйм;;395;;108 Мп+8 Мп+5 Мп;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;204;76;163;8
892940114471;;;;;Redmi Note 11 Pro Plus, 8/256, Голубой- Голубой- 256-;;;;0;123;;"Цвет:Голубой #8cc7db;Объем памяти:256";;fxixCY3BLIm5sN67rtN7;176677293541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
