Tilda UID;Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;Price Old;Editions;Modifications;External ID;Parent UID;Characteristics:Модель;Characteristics:Операционная система;Characteristics:Материал корпуса;Characteristics:Количество SIM-карт;Characteristics:Тип экрана;Characteristics:Диагональ;Characteristics:Размер изображения;Characteristics:Число пикселей на дюйм (PPI);Characteristics:Соотношение сторон;Characteristics:Тыловая камера;Characteristics:Тип корпуса;Characteristics:Тип дисплея;Characteristics:Яркость;Characteristics:Звук;Characteristics:Макс. время работы;Characteristics:Класс водонепроницаемости;Characteristics:Материал ремешка;Characteristics:Вид;Characteristics:Тип;Characteristics:Количество микрофонов;Characteristics:Вес наушника;Characteristics:Голосовой набор;Characteristics:Ответить/закончить разговор;Characteristics:Время работы;Characteristics:Материал;Characteristics:Активное шумоподавление;Characteristics:Особенности;Characteristics:Комплект поставки;Characteristics:Спецификации;Characteristics:Системные требования;Characteristics:Процессор;Characteristics:Экран;Characteristics:Разрешение;Characteristics:Число пикселей на дюйм;Characteristics:Bluetooth;Characteristics:Встроенные динамики;Characteristics:Технология дисплея;Characteristics:Full HD;Characteristics:Частота;Characteristics:Количество ядер;Characteristics:Объем видеопамяти;Characteristics:Количество Thunderbolt 3 (USB-C);Characteristics:Количество USB 3.0;Characteristics:Мощность;Characteristics:Количество режимов;Characteristics:Подробная комплектация;Characteristics:Максимальное разрешение;Characteristics:Тип процессора;Characteristics:Частота процессора;Characteristics:Дополнительная информация;Characteristics:Размер ремешка;Characteristics:Длина;Characteristics:Дисплей;Characteristics:Видеокарта;Characteristics:SIM-карта;Characteristics:SIM-карты;Characteristics:SIM-карт;Characteristics:Ёмкость аккумулятора;Characteristics:Тип уборки;Characteristics:Тип пылесборника;Characteristics:Объем пылесборника;Characteristics:Тип питания;Characteristics:Емкость аккумулятора в комплекте;Characteristics:Время работы от аккумулятора;Characteristics:Время зарядки аккумулятора;Characteristics:Потребляемая мощность;Characteristics:Мощность всасывания;Characteristics:Насадки в комплекте;Characteristics:Уровень шума;Characteristics:Фильтр тонкой очистки;Characteristics:Насадки;Characteristics:Минимальная частота;Characteristics:Максимальная частота;Characteristics:Суммарная мощность;Characteristics:Диаметр ВЧ-динамика;Characteristics:Количество полос АС;Characteristics:Беспроводные подключение;Characteristics:Питание;Characteristics:Стереосистема;Characteristics:Беспроводные подключения;Characteristics:Сабвуфер;Characteristics:Количество динамиков;Characteristics:ОС;Characteristics:Совместимость с ОС;Characteristics:Форма корпуса часов;Characteristics:Размер корпуса;Characteristics:Тип устройства;Characteristics:Тип акустического оформления;Characteristics:Тип крепления;Characteristics:Система активного шумоподавления;Characteristics:Тип подключения;Characteristics:Чувствительность;Characteristics:Минимальная воспроизводимая частота;Characteristics:Максимальная воспроизводимая частота;Characteristics:Импеданс (сопротивление);Characteristics:Микрофон;Characteristics:Встроенный микрофон;Characteristics:Количество фронтальных колонок;Characteristics:Количество тыловых колонок;Characteristics:Тип проводного соединения;Characteristics:Беспроводные интерфейсы;Characteristics:Входы;Characteristics:Выходы;Characteristics:Радио;Characteristics:Тип проводного подключения;Characteristics:Конструкция;Characteristics:Диаметр мембраны;Weight;Length;Width;Height;Unit;Portion

479570549611;;;;;Apple iPhone 14, 256 ГБ, Фиолетовый / Америка- Фиолетовый- 256- Америка;;;;0;123;;"Цвет:Фиолетовый;Объем памяти:256;Регион поставки:Америка";;c8XZaLsB0Hh9SMNDSX6p;685872662171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

104682743971;;;;;Apple iPhone 14, 512 ГБ, Фиолетовый / Америка- Фиолетовый- 512- Америка;;;;0;123;;"Цвет:Фиолетовый;Объем памяти:512;Регион поставки:Америка";;xU5Gu6ndddRsUhdD3sKG;112506518291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

675374004771;;;;;Apple iPhone 14, 128 ГБ, (PRODUCT)RED / Красный / Америка- Красный- 128- Америка;;;;0;123;;"Цвет:Красный;Объем памяти:128;Регион поставки:Америка";;nJV789RkYDtATjKMxAL1;313561562111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

508616352911;;;;;Apple iPhone 14, 512 ГБ, (PRODUCT)RED / Красный / Америка- Красный- 512- Америка;;;;0;123;;"Цвет:Красный;Объем памяти:512;Регион поставки:Америка";;YdaMtIZMhTGLN0UHfDVA;535139628431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

615289625001;;;;;Apple iPhone 14, 256 ГБ, (PRODUCT)RED / Красный / Америка- Красный- 256- Америка;;;;0;123;;"Цвет:Красный;Объем памяти:256;Регион поставки:Америка";;s0CeJfkALtAagEr0rEAV;138070588941;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

577262878041;;;;;Apple iPhone 14, 512 ГБ, Сияющая звезда / Белый / Америка- Белый- 512- Америка;;;;0;123;;"Цвет:Белый;Объем памяти:512;Регион поставки:Америка";;vbM2GHdACSz22MiYy3Hp;991954916491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

330368049131;;;;;Apple iPhone 14, 128 ГБ, Сияющая звезда / Белый / Америка- Белый- 128- Америка;;;;0;123;;"Цвет:Белый;Объем памяти:128;Регион поставки:Америка";;j9AH97DszZ36Uz7MkCO7;150502246351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

830666730011;;;;;Apple iPhone 14, 256 ГБ, Сияющая звезда / Белый / Америка- Белый- 256- Америка;;;;0;123;;"Цвет:Белый;Объем памяти:256;Регион поставки:Америка";;UN3OnAJ2p0a7bSf7kvR0;696548935171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

959577069771;;;;;Apple iPhone 14, 512 ГБ, Голубой / Америка- Голубой- 512- Америка;;;;0;123;;"Цвет:Голубой;Объем памяти:512;Регион поставки:Америка";;ej56ctbYLCKX8ncnF9to;733423674301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

579309237491;;;;;Apple iPhone 14, 256 ГБ, Голубой / Америка- Голубой- 256- Америка;;;;0;123;;"Цвет:Голубой;Объем памяти:256;Регион поставки:Америка";;ASvRYGDgKM5iTj8eAZKG;214019531501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

864303485881;;;;;Apple iPhone 14, 128 ГБ, Голубой / Америка- Голубой- 128- Америка;;;;0;123;;"Цвет:Голубой;Объем памяти:128;Регион поставки:Америка";;b1NRc9ahznm86DivzOCZ;590935626431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

981073668571;;;;;Apple iPhone 14, 128 ГБ, Темная ночь / Черный / Америка- Черный- 128- Америка;;;;0;123;;"Цвет:Черный;Объем памяти:128;Регион поставки:Америка";;UsTH495k1IFJKKzeL0Gj;101448635351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

246292246571;;;;;Apple iPhone 14, 256 ГБ, Темная ночь / Черный / Америка- Черный- 256- Америка;;;;0;123;;"Цвет:Черный;Объем памяти:256;Регион поставки:Америка";;RGO8KGbh7jBMxuaJAN9l;927543243911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

581146247511;;;;;Apple iPhone 14, 512 ГБ, Темная ночь / Черный / Америка- Черный- 512- Америка;;;;0;123;;"Цвет:Черный;Объем памяти:512;Регион поставки:Америка";;jz2oJtzXergfNGbr8ZgY;799079887661;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

585426474921;;;;;Apple iPhone 14 Pro, 512 ГБ, Золотой / Америка- Золотой- 512- Америка;;;;0;123;;"Цвет:Золотой;Объем памяти:512;Регион поставки:Америка";;fd9kmn74T0Mn7lYdXXNI;573893340311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

327702844371;;;;;Apple iPhone 14 Pro, 256 ГБ, Золотой / Америка- Золотой- 256- Америка;;;;0;123;;"Цвет:Золотой;Объем памяти:256;Регион поставки:Америка";;N4LzKKpuC5s0jbhUrSBN;701952554191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

234619384811;;;;;Apple iPhone 14 Pro, 128 ГБ, Золотой / Америка- Золотой- 128- Америка;;;;0;123;;"Цвет:Золотой;Объем памяти:128;Регион поставки:Америка";;saOu387hNh3eijxLKJLU;538508883021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

760737872401;;;;;Apple iPhone 14 Pro, 1 ТБ, Золотой / Америка- Золотой- 1 ТБ- Америка;;;;0;123;;"Цвет:Золотой;Объем памяти:1 ТБ;Регион поставки:Америка";;FVFsKZ2JlNfaMLA0P4NO;892645087901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

626883472091;;;;;Apple iPhone 14 Pro, 1 ТБ, Серебристый / Америка- Серебристый- 1 ТБ- Америка;;;;0;123;;"Цвет:Серебристый;Объем памяти:1 ТБ;Регион поставки:Америка";;kUebEJ5hdjLNvCnpdlCr;181882772131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

236967668501;;;;;Apple iPhone 14 Pro, 128 ГБ, Серебристый / Америка- Серебристый- 128- Америка;;;;0;123;;"Цвет:Серебристый;Объем памяти:128;Регион поставки:Америка";;glRjgbBHmMPegDTu2gzI;949929044791;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

868297957301;;;;;Apple iPhone 14 Pro, 256 ГБ, Серебристый / Америка- Серебристый- 256- Америка;;;;0;123;;"Цвет:Серебристый;Объем памяти:256;Регион поставки:Америка";;2c1MzcAr40PzFo1tHlXy;420764156891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

848398828081;;;;;Apple iPhone 14 Pro, 512 ГБ, Серебристый / Америка- Серебристый- 512- Америка;;;;0;123;;"Цвет:Серебристый;Объем памяти:512;Регион поставки:Америка";;y0saunfhCTGzLSybckgH;436641163851;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

186609935881;;;;;Apple iPhone 14 Pro, 512 ГБ, Чёрный космос / Графитовый / Америка- Графитовый- 512- Америка;;;;0;123;;"Цвет:Графитовый;Объем памяти:512;Регион поставки:Америка";;asRFGa9tarB1K8RMDRmh;204061945011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

565871829831;;;;;Apple iPhone 14 Pro, 128 ГБ, Чёрный космос / Графитовый / Америка- Графитовый- 128- Америка;;;;0;123;;"Цвет:Графитовый;Объем памяти:128;Регион поставки:Америка";;HT4SEP7i2Gnosfp9ZnKS;209019647121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

158672657821;;;;;Apple iPhone 14 Pro, 256 ГБ, Чёрный космос / Графитовый / Америка- Графитовый- 256- Америка;;;;0;123;;"Цвет:Графитовый;Объем памяти:256;Регион поставки:Америка";;LezdayfpYFFV8eFD8RU9;899771124331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

226640064951;;;;;Apple iPhone 14 Pro, 1 ТБ, Чёрный космос / Графитовый / Америка- Графитовый- 1 ТБ- Америка;;;;0;123;;"Цвет:Графитовый;Объем памяти:1 ТБ;Регион поставки:Америка";;nu3egK2VuJaY6ml7POtz;501102853491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

340124284481;;;;;Apple iPhone 14 Pro, 1 ТБ, Тёмно-фиолетовый / Фиолетовыйкосмос / Америка- Фиолетовыйкосмос- 1 ТБ- Америка;;;;0;123;;"Цвет:Фиолетовыйкосмос;Объем памяти:1 ТБ;Регион поставки:Америка";;9ymA33txjTxJB9XB5bTz;645523293471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

196170654681;;;;;Apple iPhone 14 Pro, 512 ГБ, Тёмно-фиолетовый / Фиолетовыйкосмос / Америка- Фиолетовыйкосмос- 512- Америка;;;;0;123;;"Цвет:Фиолетовыйкосмос;Объем памяти:512;Регион поставки:Америка";;NOuGGvEMYCRmaob0JbYr;888966930321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

322108432951;;;;;Apple iPhone 14 Pro, 256 ГБ, Тёмно-фиолетовый / Фиолетовыйкосмос / Америка- Фиолетовыйкосмос- 256- Америка;;;;0;121;;"Цвет:Фиолетовыйкосмос;Объем памяти:256;Регион поставки:Америка";;ngR4T9uVUf0amy3hjTh2;552037294441;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

147402528101;;;;;Apple iPhone 14 Pro, 128 ГБ, Тёмно-фиолетовый / Фиолетовыйкосмос / Америка- Фиолетовыйкосмос- 128- Америка;;;;0;123;;"Цвет:Фиолетовыйкосмос;Объем памяти:128;Регион поставки:Америка";;lnGEMP26AMlkjF2LUECE;427684874611;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

288064150951;;;;;Apple iPhone 14 Plus, 128 ГБ, Фиолетовый / Америка- Фиолетовый- 128- Америка;;;;0;123;;"Цвет:Фиолетовый;Объем памяти:128;Регион поставки:Америка";;lPpagxN958yLMieuIMJT;126440580591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

964020720551;;;;;Apple iPhone 14 Plus, 256 ГБ, Фиолетовый / Америка- Фиолетовый- 256- Америка;;;;0;123;;"Цвет:Фиолетовый;Объем памяти:256;Регион поставки:Америка";;0jI4lJGtKBCjzlapHEsc;998435225651;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

840617424681;;;;;Apple iPhone 14 Plus, 512 ГБ, Фиолетовый / Америка- Фиолетовый- 512- Америка;;;;0;123;;"Цвет:Фиолетовый;Объем памяти:512;Регион поставки:Америка";;Ad0PfMBgpH1JNn2C0dPG;414829870631;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

506822069091;;;;;Apple iPhone 14 Plus, 128 ГБ, (PRODUCT)RED / Красный / Америка- Красный- 128- Америка;;;;0;123;;"Цвет:Красный;Объем памяти:128;Регион поставки:Америка";;Yj9S8R9KiPxXfGhEARdJ;481101832291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

232446757701;;;;;Apple iPhone 14 Plus, 256 ГБ, (PRODUCT)RED / Красный / Америка- Красный- 256- Америка;;;;0;123;;"Цвет:Красный;Объем памяти:256;Регион поставки:Америка";;dT3ottzigO1S9Oc39bXB;764898415921;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

112735630641;;;;;Apple iPhone 14 Plus, 512 ГБ, (PRODUCT)RED / Красный / Америка- Красный- 512- Америка;;;;0;123;;"Цвет:Красный;Объем памяти:512;Регион поставки:Америка";;zfrNibP2ixFiph85rolz;677156329241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

974859558001;;;;;Apple iPhone 14 Plus, 128 ГБ, Сияющая звезда / Белый / Америка- Белый- 128- Америка;;;;0;123;;"Цвет:Белый;Объем памяти:128;Регион поставки:Америка";;A619iTmbbm1mvRdm9A7z;888510992771;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

609983238231;;;;;Apple iPhone 14 Plus, 256 ГБ, Сияющая звезда / Белый / Америка- Белый- 256- Америка;;;;0;123;;"Цвет:Белый;Объем памяти:256;Регион поставки:Америка";;PcOOsKZUU03NXLpGDtH6;739636356811;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

527776172011;;;;;Apple iPhone 14 Plus, 512 ГБ, Сияющая звезда / Белый / Америка- Белый- 512- Америка;;;;0;123;;"Цвет:Белый;Объем памяти:512;Регион поставки:Америка";;NydrHvGsCon4sYra26tp;175290203331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

155337655381;;;;;Apple iPhone 14 Plus, 512 ГБ, Голубой / Америка- Голубой- 512- Америка;;;;0;123;;"Цвет:Голубой;Объем памяти:512;Регион поставки:Америка";;fA96yPKy1r2ePzXD0SlY;765703402561;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

817663711101;;;;;Apple iPhone 14 Plus, 256 ГБ, Голубой / Америка- Голубой- 256- Америка;;;;0;123;;"Цвет:Голубой;Объем памяти:256;Регион поставки:Америка";;RMr0h0d21yOhca2KXfMV;961167232901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

617634269851;;;;;Apple iPhone 14 Plus, 128 ГБ, Голубой / Америка- Голубой- 128- Америка;;;;0;123;;"Цвет:Голубой;Объем памяти:128;Регион поставки:Америка";;UdMU2rk4S3UXgn5Ey8Aj;568103111811;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

185044299941;;;;;Apple iPhone 14 Plus, 128 ГБ, Темная ночь / Black / Америка- Black- 128- Америка- Черный- 128- Америка;;;;0;123;;"Цвет:Черный;Объем памяти:128;Регион поставки:Америка";;0H4sj00jer9hr3jikrdr;747288460241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

480968805011;;;;;Apple iPhone 14 Plus, 256 ГБ, Темная ночь / Black / Америка- Black- 256- Америка- Черный- 256- Америка;;;;0;123;;"Цвет:Черный;Объем памяти:256;Регион поставки:Америка";;ujv1uVIs82O2tdvfD6z8;118805642281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

948173367401;;;;;Apple iPhone 14 Plus, 512 ГБ, Темная ночь / Черный / Америка- Черный- 512- Америка;;;;0;123;;"Цвет:Черный;Объем памяти:512;Регион поставки:Америка";;auUunmh7BhtDvpNNJvIm;612298746381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

642162733801;;;;;Apple iPhone 14 Pro Max, 512 ГБ, Золотой / Америка- Золотой- 512- Америка;;;;0;123;;"Цвет:Золотой;Объем памяти:512;Регион поставки:Америка";;SXBRB0Kb1Z8ynYKXFANF;889011081641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

712628619841;;;;;Apple iPhone 14 Pro Max, 256 ГБ, Золотой / Америка- Золотой- 256- Америка;;;;0;123;;"Цвет:Золотой;Объем памяти:256;Регион поставки:Америка";;vXmExNobRA2xpNpZr48K;628785907121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

493140685901;;;;;Sony PlayStation 5 825 ГБ SSD, белый / Белый / Америка- Белый- 825- Америка;;;;0;123;;"Цвет:Белый;Объем памяти:825;Регион поставки:Америка";;XBLo2gu1oJBbGAZAi1NP;745260846721;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

336833407831;;;;;Apple iPhone 14 Pro Max, 1 ТБ, Золотой / Америка- Золотой- 1 ТБ- Америка;;;;0;123;;"Цвет:Золотой;Объем памяти:1 ТБ;Регион поставки:Америка";;NTlLmMPYy0iXFeyaAXsj;947199131081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

629764056171;;;;;Apple iPhone 14 Pro Max, 1 ТБ, Серебристый / Америка- Серебристый- 1 ТБ- Америка;;;;0;123;;"Цвет:Серебристый;Объем памяти:1 ТБ;Регион поставки:Америка";;KPXn0XRmYcvNkdJhp2Gv;681120128991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

289689085571;;;;;Apple iPhone 14 Pro Max, 128 ГБ, Серебристый / Америка- Серебристый- 128- Америка;;;;0;123;;"Цвет:Серебристый;Объем памяти:128;Регион поставки:Америка";;Tere9I6S9k830023on3C;235184454341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;

